Timestamp,AQI,Temperature,Humidity,Status
2026-06-14 08:46:32.301066,166,22,38,Poor
2026-06-14 08:46:34.303176,258,32,57,Hazardous
2026-06-14 08:46:36.305794,227,19,51,Hazardous
2026-06-14 08:46:38.307864,388,25,51,Hazardous
2026-06-14 08:46:40.311446,266,31,85,Hazardous
2026-06-14 08:46:42.313541,258,34,85,Hazardous
2026-06-14 08:46:44.317551,204,19,31,Hazardous
2026-06-14 08:46:46.319608,264,27,33,Hazardous
2026-06-14 08:46:48.326646,130,22,67,Poor
2026-06-14 08:46:50.333100,185,39,68,Poor
2026-06-14 08:46:52.339081,367,30,66,Hazardous
2026-06-14 08:46:54.347288,382,29,62,Hazardous
2026-06-14 08:46:56.354072,98,27,89,Moderate
2026-06-14 08:46:58.359663,47,20,37,Good
2026-06-14 08:47:00.363763,274,18,40,Hazardous
2026-06-14 08:47:02.373558,291,35,51,Hazardous
2026-06-14 08:47:04.376469,244,28,47,Hazardous
2026-06-14 08:47:06.381728,200,40,89,Poor
2026-06-14 08:47:08.386142,287,34,85,Hazardous
2026-06-14 08:47:10.388615,95,27,51,Moderate
2026-06-14 08:47:12.391323,320,35,46,Hazardous
2026-06-14 08:47:14.395962,158,32,60,Poor
2026-06-14 08:47:16.397957,289,20,60,Hazardous
2026-06-14 08:47:18.401193,150,19,46,Poor
2026-06-14 08:47:20.403159,385,19,56,Hazardous
2026-06-14 08:47:22.406615,221,30,72,Hazardous
2026-06-14 08:47:24.413964,245,31,68,Hazardous
2026-06-14 08:47:26.416068,67,24,77,Moderate
2026-06-14 08:47:28.419079,98,33,70,Moderate
2026-06-14 08:47:30.421649,40,30,67,Good
2026-06-14 08:47:32.424704,243,37,31,Hazardous
2026-06-14 08:47:34.426873,294,36,71,Hazardous
2026-06-14 08:47:36.429884,77,25,53,Moderate
2026-06-14 08:47:38.433056,254,37,41,Hazardous
2026-06-14 08:47:40.435704,332,32,59,Hazardous
2026-06-14 08:47:42.438232,329,37,85,Hazardous
2026-06-14 08:47:44.445154,340,20,63,Hazardous
2026-06-14 08:47:46.447618,364,18,39,Hazardous
2026-06-14 08:47:48.450787,114,37,39,Poor
2026-06-14 08:47:50.454250,388,40,69,Hazardous
2026-06-14 08:47:52.458646,192,30,61,Poor
2026-06-14 08:47:54.461952,215,40,81,Hazardous
2026-06-14 08:47:56.464169,375,33,36,Hazardous
2026-06-14 08:47:58.470430,20,31,41,Good
2026-06-14 08:48:00.472506,390,38,49,Hazardous
2026-06-14 08:48:02.480426,96,28,38,Moderate
2026-06-14 08:48:04.482631,114,36,73,Poor
2026-06-14 08:48:06.511256,217,26,72,Hazardous
2026-06-14 08:48:08.518617,357,28,63,Hazardous
2026-06-14 08:48:10.521962,201,25,86,Hazardous
2026-06-14 08:48:12.526371,186,23,61,Poor
2026-06-14 08:48:14.530005,64,37,45,Moderate
2026-06-14 08:48:16.535179,123,24,70,Poor
2026-06-14 08:48:18.540579,146,20,66,Poor
2026-06-14 08:48:20.542639,40,37,31,Good
2026-06-14 08:48:22.544590,92,20,73,Moderate
2026-06-14 08:48:24.547157,59,18,53,Moderate
2026-06-14 08:48:26.549769,73,34,30,Moderate
2026-06-14 08:48:28.553841,298,18,86,Hazardous
2026-06-14 08:48:30.556324,177,28,41,Poor
2026-06-14 08:48:32.558162,372,32,41,Hazardous
2026-06-14 08:48:34.559952,365,18,88,Hazardous
2026-06-14 08:48:36.562238,253,27,70,Hazardous
2026-06-14 08:48:38.565445,176,19,89,Poor
2026-06-14 08:48:40.568156,351,20,41,Hazardous
2026-06-14 08:48:42.571628,286,39,40,Hazardous
2026-06-14 08:48:44.577819,84,31,85,Moderate
2026-06-14 08:48:46.580899,354,33,43,Hazardous
2026-06-14 08:48:48.585384,349,20,35,Hazardous
2026-06-14 08:48:50.590926,388,27,82,Hazardous
2026-06-14 08:48:52.595194,364,29,75,Hazardous
2026-06-14 08:48:54.596965,26,40,64,Good
2026-06-14 08:48:56.598750,30,37,78,Good
2026-06-14 08:48:58.599899,103,32,52,Poor
2026-06-14 08:49:00.601805,82,37,43,Moderate
2026-06-14 08:49:02.610732,281,37,81,Hazardous
2026-06-14 08:49:04.626704,78,27,36,Moderate
2026-06-14 08:49:06.633107,183,37,35,Poor
2026-06-14 08:49:08.638613,379,28,51,Hazardous
2026-06-14 08:49:10.640300,108,40,80,Poor
2026-06-14 08:49:12.643231,94,18,74,Moderate
2026-06-14 08:49:14.645763,185,19,47,Poor
2026-06-14 08:49:16.647946,208,28,68,Hazardous
2026-06-14 08:49:18.652029,205,36,74,Hazardous
2026-06-14 08:49:20.656465,214,25,40,Hazardous
2026-06-14 08:49:22.659120,119,27,72,Poor
2026-06-14 08:49:24.662008,291,21,55,Hazardous
2026-06-14 08:49:26.666018,256,34,43,Hazardous
2026-06-14 08:49:28.671915,56,39,42,Moderate
2026-06-14 08:49:30.676067,350,21,76,Hazardous
2026-06-14 08:49:32.682590,306,20,85,Hazardous
2026-06-14 08:49:34.686321,36,40,31,Good
2026-06-14 08:49:36.698387,238,29,61,Hazardous
2026-06-14 08:49:38.700487,360,19,77,Hazardous
2026-06-14 08:49:40.703092,388,21,70,Hazardous
2026-06-14 08:49:42.705095,372,21,57,Hazardous
2026-06-14 08:49:44.708275,389,18,73,Hazardous
2026-06-14 08:49:46.711157,144,25,33,Poor
2026-06-14 08:49:48.714507,354,23,70,Hazardous
2026-06-14 08:49:50.716986,187,35,86,Poor
2026-06-14 08:49:52.721603,284,36,87,Hazardous
2026-06-14 08:49:54.731608,114,29,54,Poor
2026-06-14 08:49:56.733882,282,40,36,Hazardous
2026-06-14 08:49:58.737007,95,31,45,Moderate
2026-06-14 08:50:00.742799,345,37,34,Hazardous
2026-06-14 08:50:02.747045,310,27,53,Hazardous
2026-06-14 08:50:04.755342,152,27,33,Poor
2026-06-14 08:50:06.758494,374,25,50,Hazardous
2026-06-14 08:50:08.768854,268,19,40,Hazardous
2026-06-14 08:50:10.772425,165,34,84,Poor
2026-06-14 08:50:12.776684,279,18,71,Hazardous
2026-06-14 08:50:14.779915,126,28,77,Poor
2026-06-14 08:50:16.783747,65,18,69,Moderate
2026-06-14 08:50:18.785674,400,31,40,Hazardous
2026-06-14 08:50:20.788245,374,26,82,Hazardous
2026-06-14 08:50:22.796631,76,37,32,Moderate
2026-06-14 08:50:24.799157,74,34,49,Moderate
2026-06-14 08:50:26.802710,154,26,54,Poor
2026-06-14 08:50:28.805401,86,30,82,Moderate
2026-06-14 08:50:30.808028,160,24,74,Poor
2026-06-14 08:50:32.810205,301,20,40,Hazardous
2026-06-14 08:50:34.812467,177,22,35,Poor
2026-06-14 08:50:36.814467,138,35,90,Poor
2026-06-14 08:50:38.815952,157,36,37,Poor
2026-06-14 08:50:40.817889,283,37,71,Hazardous
2026-06-14 08:50:42.826142,26,20,31,Good
2026-06-14 08:50:44.829721,105,27,68,Poor
2026-06-14 08:50:46.834478,303,23,68,Hazardous
2026-06-14 08:50:48.842684,38,34,70,Good
2026-06-14 08:50:50.845447,59,30,47,Moderate
2026-06-14 08:50:52.849011,329,28,90,Hazardous
2026-06-14 08:50:54.853211,260,20,80,Hazardous
2026-06-14 08:50:56.855298,27,30,53,Good
2026-06-14 08:50:58.858884,140,38,60,Poor
2026-06-14 08:51:00.861119,350,18,88,Hazardous
2026-06-14 08:51:02.872350,358,24,39,Hazardous
2026-06-14 08:51:04.888480,247,35,52,Hazardous
2026-06-14 08:51:06.891338,37,26,68,Good
2026-06-14 08:51:08.896956,301,18,58,Hazardous
2026-06-14 08:51:10.901541,296,33,55,Hazardous
2026-06-14 08:51:12.908571,158,35,36,Poor
2026-06-14 08:51:14.911181,237,25,60,Hazardous
2026-06-14 08:51:16.914677,69,19,59,Moderate
2026-06-14 08:51:18.919089,312,29,82,Hazardous
2026-06-14 08:51:20.923126,202,37,78,Hazardous
2026-06-14 08:51:22.926799,101,32,49,Poor
2026-06-14 08:51:24.930746,28,23,88,Good
2026-06-14 08:51:26.937989,147,28,61,Poor
2026-06-14 08:51:28.943672,202,18,54,Hazardous
2026-06-14 08:51:30.946476,281,34,30,Hazardous
2026-06-14 08:51:32.949745,321,37,30,Hazardous
2026-06-14 08:51:34.953001,359,21,40,Hazardous
2026-06-14 08:51:36.955457,214,40,48,Hazardous
2026-06-14 08:51:38.959234,262,31,50,Hazardous
2026-06-14 08:51:40.965193,347,36,59,Hazardous
2026-06-14 08:51:42.968816,260,34,86,Hazardous
2026-06-14 08:51:44.988526,259,23,45,Hazardous
2026-06-14 08:51:46.992203,168,20,49,Poor
2026-06-14 08:51:48.995112,127,32,53,Poor
2026-06-14 08:51:50.997492,238,18,65,Hazardous
2026-06-14 08:51:52.999704,72,23,71,Moderate
2026-06-14 08:51:55.003345,333,38,88,Hazardous
2026-06-14 08:51:57.009616,49,18,77,Good
2026-06-14 08:51:59.012743,152,25,35,Poor
2026-06-14 08:52:01.016337,396,36,52,Hazardous
2026-06-14 08:52:03.022983,125,36,90,Poor
2026-06-14 08:52:05.025050,156,19,90,Poor
2026-06-14 08:52:07.027588,398,35,58,Hazardous
2026-06-14 08:52:09.029580,189,35,71,Poor
2026-06-14 08:52:11.031597,226,23,73,Hazardous
2026-06-14 08:52:13.035574,168,21,66,Poor
2026-06-14 08:52:15.037709,76,23,54,Moderate
2026-06-14 08:52:17.041143,337,32,84,Hazardous
2026-06-14 08:52:19.043587,125,29,75,Poor
2026-06-14 08:52:21.045124,148,28,30,Poor
2026-06-14 08:52:23.048184,165,25,59,Poor
2026-06-14 08:52:25.049937,229,30,75,Hazardous
2026-06-14 08:52:27.052567,169,25,85,Poor
2026-06-14 08:52:29.060279,267,24,55,Hazardous
2026-06-14 08:52:31.072977,299,18,62,Hazardous
2026-06-14 08:52:33.081008,375,33,87,Hazardous
2026-06-14 08:52:35.086575,355,29,41,Hazardous
2026-06-14 08:52:37.092316,217,26,55,Hazardous
2026-06-14 08:52:39.097084,230,31,47,Hazardous
2026-06-14 08:52:41.102345,255,34,78,Hazardous
2026-06-14 08:52:43.104911,161,22,88,Poor
2026-06-14 08:52:45.117930,144,29,55,Poor
2026-06-14 08:52:47.122910,42,35,77,Good
2026-06-14 08:52:49.124242,285,18,48,Hazardous
2026-06-14 08:52:51.126098,280,27,55,Hazardous
2026-06-14 08:52:53.128012,253,20,35,Hazardous
2026-06-14 08:52:55.130893,209,18,50,Hazardous
2026-06-14 08:52:57.136186,195,37,46,Poor
2026-06-14 08:52:59.142932,95,28,73,Moderate
2026-06-14 08:53:01.148880,351,26,52,Hazardous
2026-06-14 08:53:03.152417,392,40,59,Hazardous
2026-06-14 08:53:05.155692,52,31,85,Moderate
2026-06-14 08:53:07.157847,205,31,75,Hazardous
2026-06-14 08:53:09.159878,384,31,67,Hazardous
2026-06-14 08:53:11.165940,245,37,54,Hazardous
2026-06-14 08:53:13.170293,165,37,57,Poor
2026-06-14 08:53:15.176015,135,38,80,Poor
2026-06-14 08:53:17.181138,345,36,41,Hazardous
2026-06-14 08:53:19.185082,377,20,79,Hazardous
2026-06-14 08:53:21.193414,196,23,82,Poor
2026-06-14 08:53:23.201077,73,37,45,Moderate
2026-06-14 08:53:25.209702,128,31,69,Poor
2026-06-14 08:53:27.215982,103,21,73,Poor
2026-06-14 08:53:29.223688,242,36,87,Hazardous
2026-06-14 08:53:31.226011,202,35,90,Hazardous
2026-06-14 08:53:33.230075,383,38,40,Hazardous
2026-06-14 08:53:35.232064,265,38,34,Hazardous
2026-06-14 08:53:37.234549,287,31,60,Hazardous
2026-06-14 08:53:39.237902,195,30,31,Poor
2026-06-14 08:53:41.242665,176,36,63,Poor
2026-06-14 08:53:43.245081,127,24,53,Poor
2026-06-14 08:53:45.247166,194,31,30,Poor
2026-06-14 08:53:47.250068,189,36,37,Poor
2026-06-14 08:53:49.252360,129,29,87,Poor
2026-06-14 08:53:51.255415,320,21,69,Hazardous
2026-06-14 08:53:53.258346,268,21,78,Hazardous
2026-06-14 08:53:55.262044,181,34,60,Poor
2026-06-14 08:53:57.268975,254,28,77,Hazardous
2026-06-14 08:53:59.275606,276,28,41,Hazardous
2026-06-14 08:54:01.283725,147,26,32,Poor
2026-06-14 08:54:03.288961,166,34,84,Poor
2026-06-14 08:54:05.295610,231,24,69,Hazardous
2026-06-14 08:54:07.301871,378,25,45,Hazardous
2026-06-14 08:54:09.305275,201,40,63,Hazardous
2026-06-14 08:54:11.311214,129,34,81,Poor
2026-06-14 08:54:13.315315,200,39,66,Poor
2026-06-14 08:54:15.322845,378,32,68,Hazardous
2026-06-14 08:54:17.327298,210,31,47,Hazardous
2026-06-14 08:54:19.328797,142,19,69,Poor
2026-06-14 08:54:21.330843,312,34,87,Hazardous
2026-06-14 08:54:23.333119,279,24,35,Hazardous
2026-06-14 08:54:25.335522,345,19,40,Hazardous
2026-06-14 08:54:27.338419,226,29,50,Hazardous
2026-06-14 08:54:29.340986,178,21,77,Poor
2026-06-14 08:54:31.343192,259,37,54,Hazardous
2026-06-14 08:54:33.345505,34,18,80,Good
2026-06-14 08:54:35.347362,302,19,38,Hazardous
2026-06-14 08:54:37.351360,120,29,62,Poor
2026-06-14 08:54:39.353813,58,19,84,Moderate
2026-06-14 08:54:41.361594,330,19,35,Hazardous
2026-06-14 08:54:43.367666,250,24,40,Hazardous
2026-06-14 08:54:45.370221,93,25,82,Moderate
2026-06-14 08:54:47.374341,381,31,58,Hazardous
2026-06-14 08:54:49.377625,185,28,48,Poor
2026-06-14 08:54:51.382406,192,22,40,Poor
2026-06-14 08:54:53.383773,270,39,62,Hazardous
2026-06-14 08:54:55.385145,33,23,43,Good
2026-06-14 08:54:57.388425,248,40,49,Hazardous
2026-06-14 08:54:59.393196,139,40,53,Poor
2026-06-14 08:55:01.395398,216,30,30,Hazardous
2026-06-14 08:55:03.398177,298,35,42,Hazardous
2026-06-14 08:55:05.401809,175,22,66,Poor
2026-06-14 08:55:07.403326,86,27,70,Moderate
2026-06-14 08:55:09.405707,204,20,81,Hazardous
2026-06-14 08:55:11.408104,67,23,45,Moderate
2026-06-14 08:55:13.410566,35,40,64,Good
2026-06-14 08:55:15.414109,348,30,57,Hazardous
2026-06-14 08:55:17.416022,372,18,67,Hazardous
2026-06-14 08:55:19.418506,354,36,33,Hazardous
2026-06-14 08:55:21.421433,333,24,46,Hazardous
2026-06-14 08:55:23.423582,194,21,49,Poor
2026-06-14 08:55:25.425576,349,35,31,Hazardous
2026-06-14 08:55:27.432669,182,31,34,Poor
2026-06-14 08:55:29.438361,321,29,88,Hazardous
2026-06-14 08:55:31.441051,349,32,49,Hazardous
2026-06-14 08:55:33.444424,147,23,82,Poor
2026-06-14 08:55:35.446884,384,26,36,Hazardous
2026-06-14 08:55:37.450894,149,37,41,Poor
2026-06-14 08:55:39.454973,121,38,55,Poor
2026-06-14 08:55:41.457647,378,39,74,Hazardous
2026-06-14 08:55:43.460097,84,28,87,Moderate
2026-06-14 08:55:45.464364,151,36,31,Poor
2026-06-14 08:55:47.467449,34,38,64,Good
2026-06-14 08:55:49.469712,351,21,42,Hazardous
2026-06-14 08:55:51.472709,369,34,77,Hazardous
2026-06-14 08:55:53.475217,244,32,65,Hazardous
2026-06-14 08:55:55.477142,121,38,80,Poor
2026-06-14 08:55:57.495510,55,32,66,Moderate
2026-06-14 08:55:59.500920,296,30,56,Hazardous
2026-06-14 08:56:01.508620,32,38,35,Good
2026-06-14 08:56:03.515998,300,18,73,Hazardous
2026-06-14 08:56:05.524771,167,26,90,Poor
2026-06-14 08:56:07.529907,131,19,90,Poor
2026-06-14 08:56:09.532947,221,24,36,Hazardous
2026-06-14 08:56:11.534633,206,40,30,Hazardous
2026-06-14 08:56:13.537538,377,29,61,Hazardous
2026-06-14 08:56:15.539555,254,25,70,Hazardous
2026-06-14 08:56:17.543279,318,26,37,Hazardous
2026-06-14 08:56:19.549478,312,26,85,Hazardous
2026-06-14 08:56:21.551847,165,39,32,Poor
2026-06-14 08:56:23.552962,121,40,82,Poor
2026-06-14 08:56:25.555051,310,35,63,Hazardous
2026-06-14 08:56:27.560262,322,22,65,Hazardous
2026-06-14 08:56:29.562404,290,32,35,Hazardous
2026-06-14 08:56:31.569775,136,22,80,Poor
2026-06-14 08:56:33.573761,257,36,43,Hazardous
2026-06-14 08:56:35.578131,216,34,62,Hazardous
2026-06-14 08:56:37.581057,204,29,60,Hazardous
2026-06-14 08:56:39.583753,97,29,89,Moderate
2026-06-14 08:56:41.587520,37,40,66,Good
2026-06-14 08:56:43.589986,243,19,82,Hazardous
2026-06-14 08:56:45.592001,242,25,88,Hazardous
2026-06-14 08:56:47.593726,215,31,44,Hazardous
2026-06-14 08:56:49.595548,377,23,63,Hazardous
2026-06-14 08:56:51.603024,325,25,58,Hazardous
2026-06-14 08:56:53.606258,128,39,80,Poor
2026-06-14 08:56:55.609856,147,28,40,Poor
2026-06-14 08:56:57.613765,73,27,37,Moderate
2026-06-14 08:56:59.616422,292,23,52,Hazardous
2026-06-14 08:57:01.618441,199,22,84,Poor
2026-06-14 08:57:03.621037,276,20,47,Hazardous
2026-06-14 08:57:05.625732,52,32,37,Moderate
2026-06-14 08:57:07.629435,359,21,54,Hazardous
2026-06-14 08:57:09.631031,154,33,30,Poor
2026-06-14 08:57:11.632580,169,35,48,Poor
2026-06-14 08:57:13.634348,298,25,62,Hazardous
2026-06-14 08:57:15.638348,260,26,61,Hazardous
2026-06-14 08:57:17.640602,276,32,82,Hazardous
2026-06-14 08:57:19.642368,266,24,74,Hazardous
2026-06-14 08:57:21.644351,80,18,84,Moderate
2026-06-14 08:57:23.653192,204,37,48,Hazardous
2026-06-14 08:57:25.660310,111,36,43,Poor
2026-06-14 08:57:27.667092,227,25,47,Hazardous
2026-06-14 08:57:29.670919,373,31,30,Hazardous
2026-06-14 08:57:31.674663,118,33,85,Poor
2026-06-14 08:57:33.680287,281,32,67,Hazardous
2026-06-14 08:57:35.683710,108,36,44,Poor
2026-06-14 08:57:37.686958,217,29,36,Hazardous
2026-06-14 08:57:39.690520,399,33,51,Hazardous
2026-06-14 08:57:41.695076,341,19,39,Hazardous
2026-06-14 08:57:43.699255,382,34,60,Hazardous
2026-06-14 08:57:45.704001,75,23,44,Moderate
2026-06-14 08:57:47.707451,286,34,38,Hazardous
2026-06-14 08:57:49.710088,64,37,70,Moderate
2026-06-14 08:57:51.719325,125,23,69,Poor
2026-06-14 08:57:53.724115,252,21,89,Hazardous
2026-06-14 08:57:55.727378,255,35,54,Hazardous
2026-06-14 08:57:57.730402,276,31,72,Hazardous
2026-06-14 08:57:59.733599,262,37,87,Hazardous
2026-06-14 08:58:01.736633,211,26,88,Hazardous
2026-06-14 08:58:03.739541,315,40,39,Hazardous
2026-06-14 08:58:05.746407,239,19,57,Hazardous
2026-06-14 08:58:07.750355,84,29,65,Moderate
2026-06-14 08:58:09.758665,320,32,85,Hazardous
2026-06-14 08:58:11.760774,138,35,72,Poor
2026-06-14 08:58:13.763902,81,35,69,Moderate
2026-06-14 08:58:15.768151,323,35,31,Hazardous
2026-06-14 08:58:17.773850,128,39,70,Poor
2026-06-14 08:58:19.784984,381,35,74,Hazardous
2026-06-14 08:58:21.787764,271,27,32,Hazardous
2026-06-14 08:58:23.793108,28,38,35,Good
2026-06-14 08:58:25.796152,38,31,47,Good
2026-06-14 08:58:27.798826,173,30,61,Poor
2026-06-14 08:58:29.801916,211,23,83,Hazardous
2026-06-14 08:58:31.806587,371,40,40,Hazardous
2026-06-14 08:58:33.808798,72,23,89,Moderate
2026-06-14 08:58:35.812222,155,35,77,Poor
2026-06-14 08:58:37.814441,88,21,34,Moderate
2026-06-14 08:58:39.818193,78,28,39,Moderate
2026-06-14 08:58:41.822897,374,38,45,Hazardous
2026-06-14 08:58:43.828012,208,25,56,Hazardous
2026-06-14 08:58:45.840504,377,36,33,Hazardous
2026-06-14 08:58:47.844020,187,34,40,Poor
2026-06-14 08:58:49.849589,176,35,47,Poor
2026-06-14 08:58:51.852011,319,25,90,Hazardous
2026-06-14 08:58:53.853672,388,29,45,Hazardous
2026-06-14 08:58:55.855487,202,39,85,Hazardous
2026-06-14 08:58:57.862928,144,29,78,Poor
2026-06-14 08:58:59.868340,93,40,86,Moderate
2026-06-14 08:59:01.874123,79,37,81,Moderate
2026-06-14 08:59:03.877802,211,18,87,Hazardous
2026-06-14 08:59:05.880246,133,18,73,Poor
2026-06-14 08:59:07.883272,22,23,57,Good
2026-06-14 08:59:09.888016,53,25,70,Moderate
2026-06-14 08:59:11.891526,182,33,86,Poor
2026-06-14 08:59:13.895509,303,36,77,Hazardous
2026-06-14 08:59:15.897592,68,31,44,Moderate
2026-06-14 08:59:17.901229,217,28,31,Hazardous
2026-06-14 08:59:19.904030,333,18,40,Hazardous
2026-06-14 08:59:21.906597,329,23,77,Hazardous
2026-06-14 08:59:23.910924,239,24,80,Hazardous
2026-06-14 08:59:25.915639,78,35,70,Moderate
2026-06-14 08:59:27.917540,82,34,50,Moderate
2026-06-14 08:59:29.920772,21,26,47,Good
2026-06-14 08:59:31.923095,134,32,77,Poor
2026-06-14 08:59:33.927051,241,30,57,Hazardous
2026-06-14 08:59:35.931340,265,29,79,Hazardous
2026-06-14 08:59:37.936273,294,28,41,Hazardous
2026-06-14 08:59:39.944992,244,21,45,Hazardous
2026-06-14 08:59:41.947032,362,34,70,Hazardous
2026-06-14 08:59:43.952188,233,36,70,Hazardous
2026-06-14 08:59:45.956351,141,20,80,Poor
2026-06-14 08:59:47.959603,265,34,35,Hazardous
2026-06-14 08:59:49.962196,33,26,65,Good
2026-06-14 08:59:51.966261,27,35,37,Good
2026-06-14 08:59:53.968699,384,18,63,Hazardous
2026-06-14 08:59:55.971708,192,22,57,Poor
2026-06-14 08:59:57.975306,278,32,70,Hazardous
2026-06-14 08:59:59.977108,381,34,46,Hazardous
2026-06-14 09:00:01.982780,266,22,61,Hazardous
2026-06-14 09:00:03.987722,260,31,46,Hazardous
2026-06-14 09:00:05.993116,99,30,62,Moderate
2026-06-14 09:00:07.996227,141,19,88,Poor
2026-06-14 09:00:09.999548,358,30,58,Hazardous
2026-06-14 09:00:12.002943,80,32,87,Moderate
2026-06-14 09:00:14.007517,230,25,83,Hazardous
2026-06-14 09:00:16.013249,337,28,56,Hazardous
2026-06-14 09:00:18.016036,195,37,85,Poor
2026-06-14 09:00:20.023133,369,32,90,Hazardous
2026-06-14 09:00:22.025830,162,38,84,Poor
2026-06-14 09:00:24.028162,173,32,87,Poor
2026-06-14 09:00:26.030641,41,32,64,Good
2026-06-14 09:00:28.034067,322,37,35,Hazardous
2026-06-14 09:00:30.036043,127,29,79,Poor
2026-06-14 09:00:32.040714,21,31,68,Good
2026-06-14 09:00:34.046828,246,39,77,Hazardous
2026-06-14 09:00:36.050602,250,22,30,Hazardous
2026-06-14 09:00:38.052705,154,19,47,Poor
2026-06-14 09:00:40.056659,168,26,77,Poor
2026-06-14 09:00:42.061915,171,24,72,Poor
2026-06-14 09:00:44.064457,136,33,49,Poor
2026-06-14 09:00:46.072505,222,18,81,Hazardous
2026-06-14 09:00:48.074667,311,29,53,Hazardous
2026-06-14 09:00:50.081339,287,29,82,Hazardous
2026-06-14 09:00:52.084304,134,20,65,Poor
2026-06-14 09:00:54.087785,221,26,77,Hazardous
2026-06-14 09:00:56.091250,298,18,73,Hazardous
2026-06-14 09:00:58.096486,314,34,38,Hazardous
2026-06-14 09:01:00.100056,146,32,36,Poor
2026-06-14 09:01:02.103192,126,21,69,Poor
2026-06-14 09:01:04.106647,217,29,76,Hazardous
2026-06-14 09:01:06.109583,310,33,73,Hazardous
2026-06-14 09:01:08.113236,305,37,61,Hazardous
2026-06-14 09:01:10.117664,254,39,44,Hazardous
2026-06-14 09:01:12.124504,317,36,76,Hazardous
2026-06-14 09:01:14.127733,290,40,58,Hazardous
2026-06-14 09:01:16.130263,221,21,53,Hazardous
2026-06-14 09:01:18.132963,263,32,58,Hazardous
2026-06-14 09:01:20.137875,357,36,35,Hazardous
2026-06-14 09:01:22.142604,96,27,89,Moderate
2026-06-14 09:01:24.146083,295,31,46,Hazardous
2026-06-14 09:01:26.150757,90,25,71,Moderate
2026-06-14 09:01:28.152680,146,22,30,Poor
2026-06-14 09:01:30.156734,249,19,87,Hazardous
2026-06-14 09:01:32.161191,87,20,66,Moderate
2026-06-14 09:01:34.164407,322,21,48,Hazardous
2026-06-14 09:01:36.166750,223,30,62,Hazardous
2026-06-14 09:01:38.169089,249,34,43,Hazardous
2026-06-14 09:01:40.172522,124,27,76,Poor
2026-06-14 09:01:42.174924,51,22,66,Moderate
2026-06-14 09:01:44.178177,166,29,58,Poor
2026-06-14 09:01:46.180465,39,27,35,Good
2026-06-14 09:01:48.184091,307,36,64,Hazardous
2026-06-14 09:01:50.188724,79,18,30,Moderate
2026-06-14 09:01:52.192159,255,35,49,Hazardous
2026-06-14 09:01:54.196834,142,39,73,Poor
2026-06-14 09:01:56.199587,125,29,72,Poor
2026-06-14 09:01:58.205740,129,28,86,Poor
2026-06-14 09:02:00.211047,110,40,52,Poor
2026-06-14 09:02:02.214237,173,20,75,Poor
2026-06-14 09:02:04.218583,73,22,74,Moderate
2026-06-14 09:02:06.221569,377,18,85,Hazardous
2026-06-14 09:02:08.225761,367,18,78,Hazardous
2026-06-14 09:02:10.231178,88,22,46,Moderate
2026-06-14 09:02:12.234105,150,38,43,Poor
2026-06-14 09:02:14.237664,223,20,55,Hazardous
2026-06-14 09:02:16.243721,328,34,83,Hazardous
2026-06-14 09:02:18.245312,109,22,66,Poor
2026-06-14 09:02:20.250429,276,36,30,Hazardous
2026-06-14 09:02:22.255381,85,30,36,Moderate
2026-06-14 09:02:24.262555,390,33,60,Hazardous
2026-06-14 09:02:26.265316,102,37,47,Poor
2026-06-14 09:02:28.268585,191,32,31,Poor
2026-06-14 09:02:30.271262,353,35,33,Hazardous
2026-06-14 09:02:32.273474,104,36,57,Poor
2026-06-14 09:02:34.279673,377,19,84,Hazardous
2026-06-14 09:02:36.282519,141,34,68,Poor
2026-06-14 09:02:38.287086,37,21,32,Good
2026-06-14 09:02:40.290392,27,18,64,Good
2026-06-14 09:02:42.291866,358,22,49,Hazardous
2026-06-14 09:02:44.295262,105,37,48,Poor
2026-06-14 09:02:46.298401,355,18,61,Hazardous
2026-06-14 09:02:48.301914,61,27,48,Moderate
2026-06-14 09:02:50.306722,317,22,48,Hazardous
2026-06-14 09:02:52.312247,317,37,33,Hazardous
2026-06-14 09:02:54.314299,104,36,37,Poor
2026-06-14 09:02:56.317950,265,18,63,Hazardous
2026-06-14 09:02:58.321185,77,26,33,Moderate
2026-06-14 09:03:00.325203,63,18,45,Moderate
2026-06-14 09:03:02.328842,229,27,37,Hazardous
2026-06-14 09:03:04.331667,76,20,78,Moderate
2026-06-14 09:03:06.338224,78,39,78,Moderate
2026-06-14 09:03:08.340781,346,40,43,Hazardous
2026-06-14 09:03:10.349636,224,18,65,Hazardous
2026-06-14 09:03:12.354180,58,31,32,Moderate
2026-06-14 09:03:14.356499,27,21,87,Good
2026-06-14 09:03:16.360450,367,31,41,Hazardous
2026-06-14 09:03:18.364762,184,34,41,Poor
2026-06-14 09:03:20.369368,56,31,88,Moderate
2026-06-14 09:03:22.374267,90,19,64,Moderate
2026-06-14 09:03:24.382553,139,39,78,Poor
2026-06-14 09:03:26.386595,187,19,70,Poor
2026-06-14 09:03:28.403315,324,40,73,Hazardous
2026-06-14 09:03:30.406934,368,19,74,Hazardous
2026-06-14 09:03:32.409675,212,33,70,Hazardous
2026-06-14 09:03:34.413097,118,25,48,Poor
2026-06-14 09:03:36.415628,396,33,42,Hazardous
2026-06-14 09:03:38.419104,158,31,89,Poor
2026-06-14 09:03:40.424011,151,31,38,Poor
2026-06-14 09:03:42.426342,146,26,52,Poor
